budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
100,10,10,400,30,0.01,37.33650732040405,451.0
100,10,10,400,30,0.01,37.30641436576843,176.0
100,10,10,400,30,0.01,37.25605130195618,4919.6
100,10,10,400,30,0.01,37.31021809577942,452.8000000000002
100,10,10,400,30,0.01,37.18635034561157,449.2000000000007
100,10,10,400,30,0.01,37.26131248474121,8113.200000000001
100,10,10,400,30,0.01,37.39425325393677,4875.200000000001
100,10,10,400,30,0.01,37.117228984832764,477.8000000000002
100,10,10,400,30,0.01,37.20915985107422,4972.6
100,10,10,400,30,0.01,37.2885844707489,4898.800000000001
100,10,10,500,30,0.01,37.27222275733948,1001.0
100,10,10,500,30,0.01,37.48855948448181,4942.800000000001
100,10,10,500,30,0.01,37.4917151927948,659.0
100,10,10,500,30,0.01,37.37600255012512,507.0
100,10,10,500,30,0.01,37.32537531852722,206.40000000000055
100,10,10,500,30,0.01,37.043755769729614,4914.4
100,10,10,500,30,0.01,37.10425519943237,452.8000000000002
100,10,10,500,30,0.01,37.25718879699707,4898.800000000001
100,10,10,500,30,0.01,37.17531728744507,479.8000000000002
100,10,10,500,30,0.01,37.24951767921448,4927.4
100,10,10,500,30,0.01,37.1392936706543,4938.4
100,10,10,500,30,0.01,37.191059827804565,452.8000000000002
100,10,10,500,30,0.01,37.297067642211914,449.2000000000007
100,10,10,500,30,0.01,37.12953758239746,456.40000000000055
100,10,10,500,30,0.01,37.14642143249512,4900.4
100,10,10,500,30,0.01,37.21022891998291,4688.0
100,10,10,500,30,0.01,37.130711793899536,4729.6
100,10,10,500,30,0.01,37.474422216415405,1567.8000000000002
100,10,10,500,30,0.01,37.07774472236633,4945.6
100,10,10,500,30,0.01,37.13271236419678,5015.6
100,10,10,300,10,0.01,37.1349778175354,662.0
100,10,10,300,10,0.01,37.039557695388794,1114.0
100,10,10,300,10,0.01,37.47570037841797,451.8000000000002
100,10,10,300,10,0.01,37.231786489486694,5002.4
100,10,10,300,10,0.01,37.29613661766052,4723.200000000001
100,10,10,300,10,0.01,37.230173110961914,4888.0
100,10,10,300,10,0.01,37.39465117454529,454.60000000000036
100,10,10,300,10,0.01,37.413909673690796,4912.4
100,10,10,300,10,0.01,37.19113039970398,4924.4
100,10,10,300,10,0.01,37.183205127716064,4692.4
100,10,10,300,20,0.01,37.3013801574707,452.8000000000002
100,10,10,300,20,0.01,37.157187700271606,4751.200000000001
100,10,10,300,20,0.01,37.33844780921936,484.0
100,10,10,300,20,0.01,37.423243284225464,4875.0
100,10,10,300,20,0.01,37.327964067459106,854.0
100,10,10,300,20,0.01,37.39054083824158,4738.0
100,10,10,300,20,0.01,37.317617893218994,456.60000000000036
100,10,10,300,20,0.01,37.164194107055664,1036.2000000000007
100,10,10,300,20,0.01,37.341580390930176,4972.0
100,10,10,300,20,0.01,37.47887706756592,4922.6
100,10,10,300,30,0.01,37.3478569984436,1555.2000000000007
100,10,10,300,30,0.01,37.3396155834198,671.0
100,10,10,300,30,0.01,37.52609443664551,830.4000000000005
100,10,10,300,30,0.01,37.425676584243774,664.8000000000002
100,10,10,300,30,0.01,37.237183570861816,4749.800000000001
100,10,10,300,30,0.01,37.351914405822754,4920.4
100,10,10,300,30,0.01,37.28894782066345,161.40000000000055
100,10,10,300,30,0.01,37.246508836746216,449.2000000000007
100,10,10,300,30,0.01,37.267698764801025,4710.4
100,10,10,300,30,0.01,37.356791734695435,4898.800000000001
100,10,10,300,40,0.01,37.254088163375854,509.0
100,10,10,300,40,0.01,37.07467293739319,1216.0
100,10,10,300,40,0.01,37.33028268814087,4944.6
100,10,10,300,40,0.01,37.33989691734314,4710.4
100,10,10,300,40,0.01,37.119901180267334,446.0
100,10,10,300,40,0.01,37.21213436126709,494.8000000000002
100,10,10,300,40,0.01,37.2402606010437,4689.200000000001
100,10,10,300,40,0.01,37.235337257385254,833.6000000000004
100,10,10,300,40,0.01,38.03490161895752,498.60000000000036
100,10,10,300,40,0.01,37.33169198036194,4994.800000000001
100,10,10,300,50,0.01,37.265098094940186,936.6000000000004
100,10,10,300,50,0.01,37.395164251327515,4792.800000000001
100,10,10,300,50,0.01,37.48802709579468,4886.4
100,10,10,300,50,0.01,37.377981424331665,226.80000000000018
100,10,10,300,50,0.01,37.324424743652344,4881.6
100,10,10,300,50,0.01,37.485832929611206,337.0
100,10,10,300,50,0.01,37.26766014099121,858.8000000000002
100,10,10,300,50,0.01,37.35140585899353,477.40000000000055
100,10,10,300,50,0.01,37.46933031082153,1537.6000000000004
100,10,10,300,50,0.01,37.59074878692627,4732.800000000001
100,10,10,300,60,0.01,37.31449103355408,981.0
100,10,10,300,60,0.01,37.3756685256958,490.60000000000036
100,10,10,300,60,0.01,37.636080265045166,781.0
100,10,10,300,60,0.01,37.28597283363342,652.0
100,10,10,300,60,0.01,37.38720941543579,851.0
100,10,10,300,60,0.01,37.09247374534607,4801.800000000001
100,10,10,300,60,0.01,37.289427280426025,528.0
100,10,10,300,60,0.01,37.4706015586853,641.2000000000007
100,10,10,300,60,0.01,37.323588848114014,114.0
100,10,10,300,60,0.01,37.54579019546509,4880.4
100,10,10,300,70,0.01,37.24435615539551,445.60000000000036
100,10,10,300,70,0.01,37.41523790359497,500.40000000000055
100,10,10,300,70,0.01,37.466002225875854,4794.6
100,10,10,300,70,0.01,37.64282417297363,832.0
100,10,10,300,70,0.01,37.470502614974976,647.2000000000007
100,10,10,300,70,0.01,37.39889168739319,7947.6
100,10,10,300,70,0.01,37.43891477584839,141.80000000000018
100,10,10,300,70,0.01,37.422383308410645,3223.4000000000005
100,10,10,300,70,0.01,37.148354053497314,451.8000000000002
100,10,10,300,70,0.01,37.60157632827759,1533.8000000000002
100,10,10,300,80,0.01,37.44467878341675,4931.6
100,10,10,300,80,0.01,37.19966006278992,462.60000000000036
100,10,10,300,80,0.01,37.30198431015015,1529.4000000000005
100,10,10,300,80,0.01,37.415892601013184,4895.0
100,10,10,300,80,0.01,37.70471954345703,1323.0
100,10,10,300,80,0.01,37.3751163482666,772.8000000000002
100,10,10,300,80,0.01,37.30754232406616,507.0
100,10,10,300,80,0.01,37.279184341430664,449.2000000000007
100,10,10,300,80,0.01,37.30221509933472,4942.800000000001
100,10,10,300,80,0.01,37.42337942123413,452.0
100,10,10,300,90,0.01,37.55816102027893,5081.4
100,10,10,300,90,0.01,37.52649259567261,692.0
100,10,10,300,90,0.01,37.588221073150635,4949.4
100,10,10,300,90,0.01,37.37736678123474,5094.6
100,10,10,300,90,0.01,37.5189266204834,666.0
100,10,10,300,90,0.01,37.44879698753357,456.60000000000036
100,10,10,300,90,0.01,37.45217275619507,643.8000000000002
100,10,10,300,90,0.01,37.53016901016235,471.60000000000036
