budget,size_eval,hidden_size,epochs,epochs_1batch,learning_rate,total_time,absolute_error
100,50,10,300,30,0.01,0.24592185020446777,0.34979999999999833
100,50,10,300,30,0.01,0.23841333389282227,0.37959999999999994
100,50,10,300,30,0.01,0.23819732666015625,0.4173999999999971
100,50,10,300,30,0.01,0.26200103759765625,0.0
100,50,10,300,30,0.01,0.24287056922912598,0.4009999999999998
100,50,10,300,30,0.01,0.24226164817810059,0.34979999999999833
100,50,10,300,30,0.01,0.2411644458770752,0.07379999999999853
100,50,10,300,30,0.01,0.2349393367767334,0.34979999999999833
100,50,10,300,30,0.01,0.23562955856323242,0.0
100,60,10,300,30,0.01,0.19770359992980957,0.4173999999999971
100,60,10,300,30,0.01,0.2077324390411377,0.0
100,60,10,300,30,0.01,0.1994330883026123,0.534799999999997
100,60,10,300,30,0.01,0.2120835781097412,0.07379999999999853
100,60,10,300,30,0.01,0.19858694076538086,0.0
100,60,10,300,30,0.01,0.1983482837677002,0.0
100,60,10,300,30,0.01,0.19835186004638672,0.37959999999999994
100,60,10,300,30,0.01,0.19896292686462402,0.34979999999999833
100,60,10,300,30,0.01,0.21078944206237793,0.0
100,60,10,300,30,0.01,0.1999053955078125,0.07379999999999853
100,70,10,300,30,0.01,0.16460847854614258,0.45339999999999847
100,70,10,300,30,0.01,0.1600182056427002,0.34979999999999833
100,70,10,300,30,0.01,0.16274142265319824,0.0
100,70,10,300,30,0.01,0.16193914413452148,0.4173999999999971
100,70,10,300,30,0.01,0.179548978805542,0.0
100,70,10,300,30,0.01,0.158247709274292,0.34979999999999833
100,70,10,300,30,0.01,0.1584770679473877,0.2851999999999997
100,70,10,300,30,0.01,0.1591501235961914,0.07379999999999853
100,70,10,300,30,0.01,0.15881896018981934,0.534799999999997
100,70,10,300,30,0.01,0.15912628173828125,0.34979999999999833
100,80,10,300,30,0.01,0.12132620811462402,0.34979999999999833
100,80,10,300,30,0.01,0.12223982810974121,0.07379999999999853
100,80,10,300,30,0.01,0.12133622169494629,0.47839999999999705
100,80,10,300,30,0.01,0.12210726737976074,0.07379999999999853
100,80,10,300,30,0.01,0.12067198753356934,0.0
100,80,10,300,30,0.01,0.12132811546325684,0.07379999999999853
100,80,10,300,30,0.01,0.12189316749572754,0.0
100,80,10,300,30,0.01,0.23030877113342285,0.0
100,80,10,300,30,0.01,0.12206101417541504,0.34979999999999833
100,80,10,300,30,0.01,0.11953067779541016,0.2851999999999997
100,90,10,300,30,0.01,0.08274507522583008,0.0
100,90,10,300,30,0.01,0.08263754844665527,0.34399999999999764
100,90,10,300,30,0.01,0.08440780639648438,0.0
100,90,10,300,30,0.01,0.09255313873291016,0.45339999999999847
100,90,10,300,30,0.01,0.08328509330749512,0.07379999999999853
100,90,10,300,30,0.01,0.08424210548400879,0.2851999999999997
100,90,10,300,30,0.01,0.08214569091796875,0.07379999999999853
100,90,10,300,30,0.01,0.09438896179199219,0.4878
100,90,10,300,30,0.01,0.08622336387634277,0.07379999999999853
100,90,10,300,30,0.01,0.08330059051513672,0.37959999999999994
50,10,10,300,30,0.01,0.20022368431091309,0.34979999999999833
50,10,10,300,30,0.01,0.1959095001220703,0.6311999999999998
50,10,10,300,30,0.01,0.19518733024597168,0.47839999999999705
50,10,10,300,30,0.01,0.19707107543945312,0.0
50,10,10,300,30,0.01,0.20000982284545898,0.2851999999999997
50,10,10,300,30,0.01,0.19619011878967285,0.4878
50,10,10,300,30,0.01,0.21588635444641113,0.47839999999999705
50,10,10,300,30,0.01,0.19878077507019043,0.7833999999999968
50,10,10,300,30,0.01,0.19636034965515137,0.6311999999999998
50,10,10,300,30,0.01,0.19934535026550293,0.45339999999999847
60,10,10,300,30,0.01,0.24541401863098145,1.1885999999999974
60,10,10,300,30,0.01,0.2375321388244629,0.0
60,10,10,300,30,0.01,0.23824572563171387,0.0
60,10,10,300,30,0.01,0.2375786304473877,0.8983999999999988
60,10,10,300,30,0.01,0.24031352996826172,0.07379999999999853
60,10,10,300,30,0.01,0.2609293460845947,0.0
60,10,10,300,30,0.01,0.24280548095703125,0.07379999999999853
60,10,10,300,30,0.01,0.24516654014587402,1.232599999999998
60,10,10,300,30,0.01,0.24072885513305664,0.0
60,10,10,300,30,0.01,0.2401258945465088,0.0
70,10,10,300,30,0.01,0.2819633483886719,0.37959999999999994
70,10,10,300,30,0.01,0.28223752975463867,0.4878
70,10,10,300,30,0.01,0.2819631099700928,1.0675999999999988
70,10,10,300,30,0.01,0.2816793918609619,0.0
70,10,10,300,30,0.01,0.28127074241638184,0.07379999999999853
70,10,10,300,30,0.01,0.28440356254577637,0.0
70,10,10,300,30,0.01,0.2810182571411133,1.1585999999999999
70,10,10,300,30,0.01,0.2820425033569336,0.0
70,10,10,300,30,0.01,0.2794632911682129,0.0
70,10,10,300,30,0.01,0.2816319465637207,0.0
80,10,10,300,30,0.01,0.32855963706970215,0.0
80,10,10,300,30,0.01,0.32622742652893066,0.6231999999999971
80,10,10,300,30,0.01,0.32111334800720215,0.7199999999999989
80,10,10,300,30,0.01,0.31981730461120605,0.34979999999999833
80,10,10,300,30,0.01,0.3225860595703125,0.2851999999999997
80,10,10,300,30,0.01,0.32282066345214844,0.0
80,10,10,300,30,0.01,0.32402515411376953,0.9455999999999989
